id,name,year,region_code,region_name,url,domain_id,class_id,order_id,primary_role_id,domain,class,order,primary_role,sector,feature_indices,features
496,AWS RoboMaker,2018.0,US,United States,https://aws.amazon.com/robomaker,1,2,1,7,Virtual,Legged,Quadruped,Maintenance/Service,Research/Simulation,"[4, 5]","['Legged', 'Quadruped']"
497,ABB RobotStudio,1998.0,SW,Sweden (Alt),https://new.abb.com/products/robotics/software/robotstudio,2,2,1,16,Hybrid,Legged,Quadruped,Research,Industrial Simulation,"[4, 5]","['Legged', 'Quadruped']"
498,NimbRo Avatar,2022.0,DE,Germany,https://nimbro.net,2,2,0,7,Hybrid,Legged,Biped,Maintenance/Service,Service/Telepresence,"[4, 14]","['Legged', 'Biped']"
499,Swarmanoid Foot-bot,2006.0,BE,Belgium,https://www.swarmanoid.org/swarmanoid_hardware.php.html,0,6,0,16,Physical,Modular/Reconfigurable,Chain-type,Research,Research/Swarm robotics,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
500,Swarmanoid Hand-bot,2006.0,BE,Belgium,https://www.swarmanoid.org/swarmanoid_hardware.php.html,0,4,0,16,Physical,Aquatic,ROV,Research,Research/Swarm robotics,"[15, 16]","['Aquatic', 'ROV']"
501,Swarmanoid Eye-bot,2006.0,BE,Belgium,https://www.swarmanoid.org/swarmanoid_hardware.php.html,0,2,1,5,Physical,Legged,Quadruped,Surveillance,Research/Swarm robotics,"[4, 5]","['Legged', 'Quadruped']"
502,GuardBot Spherical Surveillance Robot,2012.0,US,United States,https://guardbot.org/,0,5,0,7,Physical,Amphibious,Ground-Water,Maintenance/Service,Service,"[21, 22]","['Amphibious', 'Ground-Water']"
503,GuardBot HARV (Highly Adaptive Robotic Vehicle),2015.0,US,United States,https://guardbot.org/,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
504,Pliant Energy Systems C-Ray AUV/ROV,2018.0,US,United States,https://www.pliantenergy.com/robotics,0,2,2,16,Physical,Legged,Hexapod,Research,Research,"[4, 17]","['Legged', 'Hexapod']"
505,SimVentions MALLARD,2020.0,US,United States,https://www.simventions.com/mallard/,0,5,0,15,Physical,Amphibious,Ground-Water,Military/Tactical,Military,"[21, 22]","['Amphibious', 'Ground-Water']"
506,Bayonet Amphibious Crawling Robot,2022.0,US,United States,https://www.unmannedsystemstechnology.com/2022/06/new-developer-of-amphibious-crawling-robots/,0,4,3,15,Physical,Aquatic,Bio-inspired Fins/Jet,Military/Tactical,Military,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
507,Harvard Tentacle Bot,2020.0,US,United States,https://seas.harvard.edu/news/2020/02/tentacle-bot,0,7,0,16,Physical,Soft-bodied,Pneumatic Soft,Research,Research,"[2, 20]","['Soft-bodied', 'Pneumatic Soft']"
508,PneuNets Bending Actuator,2015.0,US,United States,https://softroboticstoolkit.com/book/pneunets-bending-actuator,0,7,0,16,Physical,Soft-bodied,Pneumatic Soft,Research,Research,"[2, 20]","['Soft-bodied', 'Pneumatic Soft']"
509,Modular Cable-Driven Soft Robotic Arm,2024.0,US,United States,https://www.youtube.com/watch?v=I-e1PxHwG1Y,0,6,0,16,Physical,Modular/Reconfigurable,Chain-type,Research,Research,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
510,SMA-Based Self-Healing Soft Actuator,2023.0,DE,Germany,https://www.nature.com/articles/s41598-023-35943-6,0,7,2,16,Physical,Soft-bodied,SMA/Smart-Material Soft,Research,Research,"[2, 3]","['Soft-bodied', 'SMA/Smart-Material Soft']"
511,Harvard Robotic Fish Swarm,2021.0,US,United States,https://seas.harvard.edu/news/2021/01/robotic-swarm-swims-school-fish,0,4,3,16,Physical,Aquatic,Bio-inspired Fins/Jet,Research,Research,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
512,ETH Zurich EVE Robot Fish,2024.0,CH,Switzerland,https://www.cnn.com/2024/08/11/science/video/eve-robot-fish-eth-zurich-tech-for-good-hnk-spc-intl,0,4,3,4,Physical,Aquatic,Bio-inspired Fins/Jet,Exploration,Research,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
513,Harvard RoboBee,2013.0,US,United States,https://wyss.harvard.edu/technology/robobees-autonomous-flying-microrobots/,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
514,Crane Fly-Inspired Landing Robot,2025.0,US,United States,https://www.science.org/doi/10.1126/scirobotics.adq3059,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
515,Octopus Hierarchical Suction Robot,2025.0,US,United States,https://www.science.org/doi/10.1126/scirobotics.adr4264,0,4,3,16,Physical,Aquatic,Bio-inspired Fins/Jet,Research,Research,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
516,Stingray-Inspired Amphibious Robot,2025.0,IN,India,https://www.sciencedirect.com/science/article/abs/pii/S002980182500695X,0,4,3,16,Physical,Aquatic,Bio-inspired Fins/Jet,Research,Research,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
517,Self-Replicating Hierarchical Modular Robotic Swarm,2022.0,US,United States,https://www.nature.com/articles/s44172-022-00034-3,0,6,0,0,Physical,Modular/Reconfigurable,Chain-type,Assembly,Research,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
518,FreeBots Spherical Swarm Robots,2020.0,US,United States,https://spectrum.ieee.org/freebots-spheres-swarm-robots,0,6,0,0,Physical,Modular/Reconfigurable,Chain-type,Assembly,Research,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
519,Normal-Alkane-like Reconfigurable Modular Robot (NAR),2021.0,CN,China,https://link.springer.com/article/10.1007/s11431-020-1816-0,0,6,0,16,Physical,Modular/Reconfigurable,Chain-type,Research,Research,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
520,Lattice-Based Autonomous Structure Building Robot,2024.0,US,United States,https://www.youtube.com/watch?v=nqkKtJniUFs,0,4,0,13,Physical,Aquatic,ROV,Construction,Research,"[15, 16]","['Aquatic', 'ROV']"
521,VTOL Hybrid Research Platform,2020.0,US,United States,https://www.example.com/vtol-research,0,3,2,16,Physical,Aerial,VTOL Hybrid,Research,Research,"[11, 23]","['Aerial', 'VTOL Hybrid']"
522,LTA Balloon-Based Surveillance Robot,2018.0,US,United States,https://www.example.com/lta-surveillance,0,1,3,15,Physical,Mobile Ground,Spherical,Military/Tactical,Military,"[6, 24]","['Mobile Ground', 'Spherical']"
523,Snake-Inspired Serpentine Robot,2019.0,JP,Japan,https://www.example.com/snake-robot,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
524,Holonomic Platform Research Robot,2021.0,DE,Germany,https://www.example.com/holonomic-platform,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
525,SIASUN SN4A-4/0.58,2020.0,CN,China,https://en.siasun.com/industrial-robot.html,0,-1,-1,0,Physical,Unknown,Unknown,Assembly,Industrial,[],[]
526,SIASUN SR25A-25/1.80,2019.0,CN,China,https://en.siasun.com/industrial-robot.html,0,0,0,0,Physical,Manipulator,Fixed-Base,Assembly,Industrial,"[0, 1]","['Manipulator', 'Fixed-Base']"
527,SIASUN SR210A-210/2.65,2021.0,CN,China,https://en.siasun.com/industrial-robot.html,0,-1,-1,16,Physical,Unknown,Unknown,Research,Industrial,[],[]
528,SIASUN Mobile Robot AGV,2018.0,CN,China,https://en.siasun.com/,0,1,0,3,Physical,Mobile Ground,Wheeled,Transport/Delivery,Industrial,"[6, 7]","['Mobile Ground', 'Wheeled']"
529,ROKAE xMate CR7,2020.0,CN,China,https://www.rokae.com/en/product.html,0,1,0,0,Physical,Mobile Ground,Wheeled,Assembly,Collaborative,"[6, 7]","['Mobile Ground', 'Wheeled']"
530,ROKAE xMate CR12,2021.0,CN,China,https://www.rokae.com/en/product.html,0,0,0,0,Physical,Manipulator,Fixed-Base,Assembly,Collaborative,"[0, 1]","['Manipulator', 'Fixed-Base']"
531,ROKAE NB80 Industrial Robot,2022.0,CN,China,https://www.rokae.com/en/,0,1,0,16,Physical,Mobile Ground,Wheeled,Research,Industrial,"[6, 7]","['Mobile Ground', 'Wheeled']"
532,DJI Mavic 3 Pro,2023.0,CN,China,https://www.dji.com/mavic-3-pro,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
533,DJI T40 Agricultural Drone,2022.0,CN,China,https://www.dji.com/t40,0,3,0,12,Physical,Aerial,Multirotor,Agriculture,Agricultural,"[11, 12]","['Aerial', 'Multirotor']"
534,DJI Matrice 350 RTK,2023.0,CN,China,https://www.dji.com/matrice-350-rtk,0,-1,-1,1,Physical,Unknown,Unknown,Inspection,Industrial,[],[]
535,UBTECH Walker S1,2024.0,CN,China,https://www.ubtrobot.com/walker-s1,0,2,0,16,Physical,Legged,Biped,Research,Industrial,"[4, 14]","['Legged', 'Biped']"
536,UBTECH Walker C,2024.0,CN,China,https://www.ubtrobot.com/walker-c,0,2,1,7,Physical,Legged,Quadruped,Maintenance/Service,Service,"[4, 5]","['Legged', 'Quadruped']"
537,Unitree AI Inspection Robot,2023.0,CN,China,https://www.unitree.com/,0,2,1,15,Physical,Legged,Quadruped,Military/Tactical,Military,"[4, 5]","['Legged', 'Quadruped']"
538,Chinese AI Military Swarm Robot,2024.0,CN,China,https://www.example.com/chinese-military-ai,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
539,MedBot AI Surgical Robot,2025.0,CN,China,http://www.medbotsurgical.com/en/,0,1,0,8,Physical,Mobile Ground,Wheeled,Surgery/Medical,Medical,"[6, 7]","['Mobile Ground', 'Wheeled']"
540,Chinese Remote Surgical Robot,2024.0,CN,China,http://www.medbotsurgical.com/en/,0,1,0,8,Physical,Mobile Ground,Wheeled,Surgery/Medical,Medical,"[6, 7]","['Mobile Ground', 'Wheeled']"
541,Geek+ X-Series Four-Way Shuttle,2022.0,CN,China,https://www.geekplus.com/en/,0,0,0,16,Physical,Manipulator,Fixed-Base,Research,Industrial,"[0, 1]","['Manipulator', 'Fixed-Base']"
542,Pudu T600 Industrial Delivery Robot,2025.0,CN,China,https://www.pudurobotics.com/,0,1,0,3,Physical,Mobile Ground,Wheeled,Transport/Delivery,Industrial,"[6, 7]","['Mobile Ground', 'Wheeled']"
543,Pudu Service Delivery Robot,2023.0,CN,China,https://www.pudurobotics.com/,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
544,Suzhou Botian Agricultural Robot,2023.0,CN,China,https://szbotian.com/en/,0,1,0,12,Physical,Mobile Ground,Wheeled,Agriculture,Agricultural,"[6, 7]","['Mobile Ground', 'Wheeled']"
545,Antobot AI Agricultural Robot,2024.0,CN,China,https://www.antobot.ai/,0,2,2,12,Physical,Legged,Hexapod,Agriculture,Agricultural,"[4, 17]","['Legged', 'Hexapod']"
546,Chinese Robotic Farm System,2025.0,CN,China,https://www.example.com/chinese-robotic-farm,0,1,0,12,Physical,Mobile Ground,Wheeled,Agriculture,Agricultural,"[6, 7]","['Mobile Ground', 'Wheeled']"
